coordenacao;departamento;codigo;disciplina;turma;ano;docentes;aprovados;cancelados;matriculados;modoOferta;periodo;projetoExtensao;reprovadosfrequencia;reprovadosnota;situacao;total;vagasTotal
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;E;2018;MARIA APARECIDA ZEHNPFENNIG ZANETTI;;;;;1° Semestre;;;;Encerrada;;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;F;2018;CLAUDIA PEREIRA KRUEGER;;;;;1° Semestre;;;;Encerrada;;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA125;LEVANTAMENTOS GEODÉSICOS I;A;2018;WANDER DA CRUZ;9;0;0;;1° Semestre;;0;0;Encerrada;9;35
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA126;CARTOGRAFIA TEMÁTICA;A;2018;LUCIENE STAMATO DELAZARI;1;0;0;;1° Semestre;;0;1;Encerrada;2;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA127;FOTOGRAMETRIA III;A;2018;EDSON APARECIDO MITISHITA;1;0;0;;1° Semestre;;1;2;Encerrada;4;40
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA128;MECÂNICA E ESTRUTURAS GEODÉSICAS I;A;2018;CLAUDIA PEREIRA KRUEGER;5;0;0;;1° Semestre;;6;4;Encerrada;15;45
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA133;DIREITO AGRÁRIO;A;2018;DANIELE REGINA PONTES;5;0;0;;1° Semestre;;1;0;Encerrada;6;40
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA134;GESTÃO TERRITORIAL;A;2018;ALZIR FELIPPE BUFFARA ANTUNES;10;0;0;;1° Semestre;;0;1;Encerrada;11;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA135;CADASTRO TERRITORIAL MULTIFINALITÁRIO;A;2018;ALZIR FELIPPE BUFFARA ANTUNES;6;0;0;;1° Semestre;;0;0;Encerrada;6;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA138;TOPOGRAFIA III;A;2018;MARIA APARECIDA ZEHNPFENNIG ZANETTI;;;;;1° Semestre;;;;Encerrada;;15
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA142;APLICAÇÕES EM SENSORIAMENTO REMOTO;A;2018;JORGE ANTONIO SILVA CENTENO;3;0;0;;1° Semestre;;0;0;Encerrada;3;20
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA151;POSICIONAMENTO DE PLATAFORMAS E ELEMENTOS NÁUTICOS;A;2018;CLAUDIA PEREIRA KRUEGER;;;;;1° Semestre;;;;Encerrada;;15
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA155;DESENVOLVIMENTO DE APLICAÇÕES GEOESPACIAIS;A;2018;SILVANA PHILIPPI CAMBOIM;0;0;0;;1° Semestre;;0;1;Encerrada;1;20
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA158;PROJETO FINAL;B;2018;LUÍS AUGUSTO KOENIG VEIGA;;;;;1° Semestre;;;;Encerrada;;2
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Hidráulica e Saneamento;TH048;SANEAMENTO BÁSICO E AMBIENTAL;A;2018;REGINA TIEMY KISHI;7;0;0;;1° Semestre;;0;4;Encerrada;11;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Informática;CI180;PROGRAMAÇÃO DE COMPUTADORES;A;2018;AURORA TRINIDAD RAMIREZ POZO;3;0;0;;1° Semestre;;0;18;Encerrada;21;50
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Informática;CI180;PROGRAMAÇÃO DE COMPUTADORES;B;2018;AURORA TRINIDAD RAMIREZ POZO;5;0;0;;1° Semestre;;0;12;Encerrada;17;50
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Matemática;CM300;INTRODUÇÃO AO CÁLCULO;A;2018;ELÍAS ALFREDO GUDIÑO ROJAS;33;0;0;;1° Semestre;;11;27;Encerrada;71;100
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Matemática;CM302;CÁLCULO EM VÁRIAS VARIÁVEIS REAIS;A;2018;ADONAI SCHLUP SANTANNA;4;0;0;;1° Semestre;;3;0;Encerrada;7;70
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Matemática;CM303;INTRODUÇÃO À GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;A;2018;KALLY CHUNG;22;0;0;;1° Semestre;;12;31;Encerrada;65;100
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Transportes;TT081;ADMINISTRAÇÃO DE EMPRESAS;J;2018;SERGIO TADEU GONCALVES MUNIZ;6;0;0;;1° Semestre;;3;1;Encerrada;10;35
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Transportes;TT082;PROJETO DE OBRAS VIÁRIAS E PLANEJAMENTO URBANO;A;2018;WILSON PAULO BETTEGA;2;0;0;;1° Semestre;;1;0;Encerrada;3;35
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Estatística;CE009;INTRODUÇÃO À ESTATÍSTICA;B;2018;STELA ADAMI VAYEGO;25;0;0;;2° Semestre;;6;4;Encerrada;35;60
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Física;CF106;FÍSICA F2;A;2018;FÁBIO MARCEL ZANETTI;42;3;0;;2° Semestre;;11;7;Encerrada;63;85
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geografia;GB121;ELEMENTOS DE GEOMORFOLOGIA;A;2018;LEONARDO JOSÉ CORDEIRO SANTOS;31;1;0;;2° Semestre;;4;4;Encerrada;40;45
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA100;TOPOGRAFIA I;A;2018;MARIA APARECIDA ZEHNPFENNIG ZANETTI;13;0;0;;2° Semestre;;1;4;Encerrada;18;28
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA101;TOPOGRAFIA II;A;2018;LUÍS AUGUSTO KOENIG VEIGA;20;0;0;;2° Semestre;;2;3;Encerrada;25;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA101;TOPOGRAFIA II;B;2018;;;;;;2° Semestre;;;;Inativada;;0
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA102;CARTOGRAFIA GERAL;A;2018;MARIA CECILIA BONATO BRANDALIZE;12;0;0;;2° Semestre;;7;3;Encerrada;22;35
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA102;CARTOGRAFIA GERAL;B;2018;RODRIGO DE CAMPOS MACEDO;14;0;0;;2° Semestre;;4;1;Encerrada;19;35
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA108;LEVANTAMENTOS TOPOGRÁFICOS II;A;2018;WANDER DA CRUZ;14;0;0;;2° Semestre;;1;1;Encerrada;16;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA108;LEVANTAMENTOS TOPOGRÁFICOS II;B;2018;PEDRO LUIS FAGGION;14;0;0;;2° Semestre;;0;1;Encerrada;15;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA109;PROJEÇÕES CARTOGRÁFICAS I;A;2018;HENRIQUE FIRKOWSKI;6;0;0;;2° Semestre;;4;1;Encerrada;11;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA109;PROJEÇÕES CARTOGRÁFICAS I;B;2018;HENRIQUE FIRKOWSKI;12;0;0;;2° Semestre;;0;3;Encerrada;15;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA110;AJUSTAMENTO II;A;2018;ALVARO MURIEL LIMA MACHADO;20;0;0;;2° Semestre;;4;0;Encerrada;24;35
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA111;SENSORIAMENTO REMOTO I;A;2018;HIDEO ARAKI;20;1;0;;2° Semestre;;2;3;Encerrada;26;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA111;SENSORIAMENTO REMOTO I;B;2018;;;;;;2° Semestre;;;;Inativada;;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA119;MÉTODOS GEODÉSICOS;A;2018;REGIANE DALAZOANA;19;0;0;;2° Semestre;;2;0;Encerrada;21;45
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA120;CARTOGRAFIA TOPOGRÁFICA;A;2018;HENRIQUE FIRKOWSKI;20;0;0;;2° Semestre;;2;0;Encerrada;22;45
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA121;FOTOGRAMETRIA II;A;2018;DANIEL RODRIGUES DOS SANTOS;19;0;0;;2° Semestre;;1;7;Encerrada;27;50
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA122;SISTEMAS DE INFORMAÇÕES GEOGRÁFICAS;A;2018;SILVANA PHILIPPI CAMBOIM;17;0;0;;2° Semestre;;4;0;Encerrada;21;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA122;SISTEMAS DE INFORMAÇÕES GEOGRÁFICAS;B;2018;LUCIENE STAMATO DELAZARI;17;0;0;;2° Semestre;;3;0;Encerrada;20;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA123;PROJETO E ANÁLISE DE REDES GEODÉSICAS;A;2018;ÉRICA SANTOS MATOS BALUTA;22;0;0;;2° Semestre;;1;2;Encerrada;25;45
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;A;2018;LUÍS AUGUSTO KOENIG VEIGA;1;0;0;;2° Semestre;;0;0;Encerrada;1;20
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;B;2018;PAULO SERGIO DE OLIVEIRA JUNIOR;1;0;0;;2° Semestre;;0;0;Encerrada;1;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;C;2018;SILVANA PHILIPPI CAMBOIM;;;;;2° Semestre;;;;Encerrada;;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;D;2018;DANIEL RODRIGUES DOS SANTOS;1;0;0;;2° Semestre;;0;0;Encerrada;1;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;E;2018;ALEX SORIA MEDINA;1;0;0;;2° Semestre;;0;0;Encerrada;1;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;F;2018;ALZIR FELIPPE BUFFARA ANTUNES;1;0;0;;2° Semestre;;0;0;Encerrada;1;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;G;2018;LUCIENE STAMATO DELAZARI;1;0;0;;2° Semestre;;0;0;Encerrada;1;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;H;2018;WANDER DA CRUZ;1;0;0;;2° Semestre;;0;0;Encerrada;1;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;I;2018;CAIO DOS ANJOS PAIVA;1;0;0;;2° Semestre;;0;0;Encerrada;1;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;J;2018;CLAUDIA PEREIRA KRUEGER;1;0;0;;2° Semestre;;0;0;Encerrada;1;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;K;2018;;0;1;0;;2° Semestre;;0;0;Encerrada;1;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;L;2018;MARIA APARECIDA ZEHNPFENNIG ZANETTI;1;0;0;;2° Semestre;;0;0;Encerrada;1;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;M;2018;HIDEO ARAKI;1;0;0;;2° Semestre;;0;0;Encerrada;1;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;N;2018;HENRIQUE FIRKOWSKI;;;;;2° Semestre;;;;Encerrada;;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA129;LEVANTAMENTO GEODÉSICOS II;A;2018;CLAUDIA PEREIRA KRUEGER;4;0;0;;2° Semestre;;0;0;Encerrada;4;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA130;PROJETO DE ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;A;2018;LUÍS AUGUSTO KOENIG VEIGA;3;0;0;;2° Semestre;;1;0;Encerrada;4;35
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA131;FOTOGRAMETRIA IV;A;2018;EDSON APARECIDO MITISHITA;0;0;0;;2° Semestre;;0;1;Encerrada;1;45
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA132;MECÂNICA E ESTRUTURAS GEODÉSICAS II;A;2018;TIAGO LIMA RODRIGUES;3;0;0;;2° Semestre;;1;2;Encerrada;6;45
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA133;DIREITO AGRÁRIO;A;2018;DANIELE REGINA PONTES;11;1;0;;2° Semestre;;3;1;Encerrada;16;45
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA135;CADASTRO TERRITORIAL MULTIFINALITÁRIO;A;2018;;;;;;2° Semestre;;;;Inativada;;20
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA143;FOTOGRAMETRIA TERRESTRE;A;2018;JORGE ANTONIO SILVA CENTENO;;;;;2° Semestre;;;;Encerrada;;15
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA146;PROJETO E IMPLANTAÇÃO DE SISTEMA DE INFORMAÇÕES GEOGRÁFICAS;A;2018;LUCIENE STAMATO DELAZARI;1;0;0;;2° Semestre;;0;0;Encerrada;1;15
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA152;LEVANTAMENTOS HIDROGRÁFICOS;A;2018;CLAUDIA PEREIRA KRUEGER;;;;;2° Semestre;;;;Encerrada;;15
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA153;PROGRAMAÇÃO APLICADA;A;2018;ALVARO MURIEL LIMA MACHADO;12;0;0;;2° Semestre;;0;3;Encerrada;15;35
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA153;PROGRAMAÇÃO APLICADA;B;2018;HIDEO ARAKI;9;0;0;;2° Semestre;;4;3;Encerrada;16;35
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA156;POSICIONAMENTO GNSS EM TEMPO REAL;A;2018;CLAUDIA PEREIRA KRUEGER;3;0;0;;2° Semestre;;0;0;Encerrada;3;15
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA158;PROJETO FINAL;B;2018;HIDEO ARAKI;;;;;2° Semestre;;;;Encerrada;;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA159;SENSORIAMENTO REMOTO APLICADO À ANÁLISE URBANA;A;2018;HIDEO ARAKI;5;0;0;;2° Semestre;;2;0;Encerrada;7;20
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA160;TÓPICOS EM ASTRONOMIA;A;2018;LUÍS AUGUSTO KOENIG VEIGA;;;;;2° Semestre;;;;Encerrada;;15
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Informática;CI180;PROGRAMAÇÃO DE COMPUTADORES;A;2018;ANDREY RICARDO PIMENTEL;18;0;0;;2° Semestre;;12;5;Encerrada;35;50
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Informática;CI181;MÉTODOS NUMÉRICOS;A;2018;GUILHERME ALEX DERENIEVICZ;23;1;0;;2° Semestre;;14;6;Encerrada;44;60
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Matemática;CM301;CÁLCULO EM UMA VARIÁVEL REAL;A1;2018;OLIVIER BRAHIC;6;0;0;;2° Semestre;;0;11;Encerrada;17;100
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Transportes;TT080;ECONOMIA DE ENGENHARIA;A;2018;ANDRÉA RYBA LENZI;5;0;0;;2° Semestre;;1;10;Encerrada;16;45
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Expressão Gráfica;CEG001;DESENHO TÉCNICO I;A;2017;ZULEICA FARIA DE MEDEIROS;5;0;0;;1° Semestre;;3;10;Encerrada;18;40
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Expressão Gráfica;CEG001;DESENHO TÉCNICO I;B;2017;MARCIO FONTANA CATAPAN;10;0;0;;1° Semestre;;1;3;Encerrada;14;40
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Física;CF105;FÍSICA E2;A;2017;RENATO MOREIRA ANGELO;25;1;0;;1° Semestre;;3;3;Encerrada;32;70
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geografia;GB122;ZONEAMENTO GEOGRÁFICO AMBIENTAL;A;2017;CARLOS HENRIQUE SOPCHAKI;2;0;0;;1° Semestre;;1;0;Encerrada;3;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geologia;GC137;FUNDAMENTOS DE GEOLOGIA E GEOQUÍMICA;A;2017;DONIZETI ANTONIO GIUSTI;8;0;0;;1° Semestre;;1;0;Encerrada;9;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geologia;GC137;FUNDAMENTOS DE GEOLOGIA E GEOQUÍMICA;B;2017;DONIZETI ANTONIO GIUSTI;17;0;0;;1° Semestre;;0;0;Encerrada;17;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geologia;GC138;GEOFÍSICA BÁSICA;A;2017;FRANCISCO JOSÉ FONSECA FERREIRA;12;1;0;;1° Semestre;;1;1;Encerrada;15;40
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA100;TOPOGRAFIA I;A;2017;MARIA APARECIDA ZEHNPFENNIG ZANETTI;10;0;0;;1° Semestre;;1;3;Encerrada;14;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA100;TOPOGRAFIA I;B;2017;LUÍS AUGUSTO KOENIG VEIGA;6;0;0;;1° Semestre;;1;2;Encerrada;9;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA100;TOPOGRAFIA I;C;2017;REGIANE DALAZOANA;11;0;0;;1° Semestre;;1;1;Encerrada;13;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA104;LEVANTAMENTOS TOPOGRÁFICOS I;A;2017;PEDRO LUIS FAGGION;10;1;0;;1° Semestre;;0;2;Encerrada;13;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA104;LEVANTAMENTOS TOPOGRÁFICOS I;B;2017;LUÍS AUGUSTO KOENIG VEIGA;14;0;0;;1° Semestre;;0;1;Encerrada;15;30
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA105;CARTOGRAFIA DIGITAL;A;2017;LUCIENE STAMATO DELAZARI;19;0;0;;1° Semestre;;0;0;Encerrada;19;20
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA105;CARTOGRAFIA DIGITAL;B;2017;HENRIQUE FIRKOWSKI;6;0;0;;1° Semestre;;0;0;Encerrada;6;20
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA106;AJUSTAMENTO I;A;2017;ALVARO MURIEL LIMA MACHADO;12;0;0;;1° Semestre;;1;3;Encerrada;16;40
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA107;PROCESSAMENTO DIGITAL DE IMAGENS I;A;2017;ALVARO MURIEL LIMA MACHADO;16;0;0;;1° Semestre;;0;1;Encerrada;17;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA107;PROCESSAMENTO DIGITAL DE IMAGENS I;B;2017;HIDEO ARAKI;9;1;0;;1° Semestre;;2;0;Encerrada;12;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA112;FUNDAMENTOS EM GEODÉSIA;A;2017;REGIANE DALAZOANA;10;0;0;;1° Semestre;;1;7;Encerrada;18;50
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA113;PROJEÇÕES CARTOGRÁFICAS II;A;2017;HENRIQUE FIRKOWSKI;1;0;0;;1° Semestre;;0;3;Encerrada;4;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA113;PROJEÇÕES CARTOGRÁFICAS II;B;2017;HENRIQUE FIRKOWSKI;3;0;0;;1° Semestre;;0;1;Encerrada;4;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA114;FOTOGRAMETRIA I;A;2017;DANIEL RODRIGUES DOS SANTOS;5;1;0;;1° Semestre;;2;3;Encerrada;11;35
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA114;FOTOGRAMETRIA I;B;2017;DANIEL RODRIGUES DOS SANTOS;2;0;0;;1° Semestre;;4;5;Encerrada;11;35
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA115;SENSORIAMENTO REMOTO II;A;2017;JORGE ANTONIO SILVA CENTENO;10;0;0;;1° Semestre;;1;0;Encerrada;11;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA115;SENSORIAMENTO REMOTO II;B;2017;HIDEO ARAKI;2;0;0;;1° Semestre;;1;1;Encerrada;4;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA116;SISTEMAS DE REFERÊNCIA E TEMPO;A;2017;CARLOS AURÉLIO NADAL;7;1;0;;1° Semestre;;8;7;Encerrada;23;65
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA117;BANCO DE DADOS GEOGRÁFICOS;A;2017;SILVANA PHILIPPI CAMBOIM;5;0;0;;1° Semestre;;0;5;Encerrada;10;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA117;BANCO DE DADOS GEOGRÁFICOS;B;2017;SILVANA PHILIPPI CAMBOIM;3;0;0;;1° Semestre;;3;2;Encerrada;8;25
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA118;COMUNICAÇÃO E EXPRESSÃO;A;2017;MARIA CECILIA BONATO BRANDALIZE;12;0;0;;1° Semestre;;2;0;Encerrada;14;50
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;A;2017;CLAUDIA PEREIRA KRUEGER;;;;;1° Semestre;;;;Encerrada;;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;G;2017;LUÍS AUGUSTO KOENIG VEIGA;;;;;1° Semestre;;;;Encerrada;;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;H;2017;WANDER DA CRUZ;1;0;0;;1° Semestre;;0;0;Encerrada;1;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;J;2017;LUÍS AUGUSTO KOENIG VEIGA;1;0;0;;1° Semestre;;0;0;Encerrada;1;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;L;2017;EDSON APARECIDO MITISHITA;1;0;0;;1° Semestre;;0;0;Encerrada;1;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;M;2017;ALVARO MURIEL LIMA MACHADO;;;;;1° Semestre;;;;Encerrada;;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;N;2017;MARIA CECILIA BONATO BRANDALIZE;1;0;0;;1° Semestre;;0;0;Encerrada;1;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;P;2017;ALZIR FELIPPE BUFFARA ANTUNES;;;;;1° Semestre;;;;Encerrada;;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA124;ESTÁGIO SUPERVISIONADO;Q;2017;;;;;;1° Semestre;;;;Inativada;;1
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA125;LEVANTAMENTOS GEODÉSICOS I;A;2017;WANDER DA CRUZ;6;0;0;;1° Semestre;;0;0;Encerrada;6;35
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA126;CARTOGRAFIA TEMÁTICA;A;2017;CLAUDIA ROBBI SLUTER;2;0;0;;1° Semestre;;0;0;Encerrada;2;22
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA127;FOTOGRAMETRIA III;A;2017;EDSON APARECIDO MITISHITA;0;0;0;;1° Semestre;;2;0;Encerrada;2;40
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA;Departamento de Geomática;GA128;MECÂNICA E ESTRUTURAS GEODÉSICAS I;A;2017;CLAUDIA PEREIRA KRUEGER;0;0;0;;1° Semestre;;0;5;Encerrada;5;40
